404	DTBBQ10	DISPLAY BLACKBERRY Q10 SQN100	DISPLAY	BLACKBERRY	Q10	SQN100	SQN100	 $300 	 $550 
405	FBBQ10MIC	FLEX BLACKBERRY Q10 TECLADO (MICROFONO)	FLEX	BLACKBERRY	Q10	FLEX MICROFONO		 $120 	
406	MBBQ10	MICROFONO BLACKBERRY Q10	MICROFONO	BLACKBERRY	Q10	BB CURVE Q10		 $25 	
407	DTBBQ5	DISPLAY BLACKBERRY Q5 + TOUCH	DISPLAY + TOUCH	BLACKBERRY	Q5	TBBQ PEARL		 $350 	 $-   
408	LSBBQ5	LECTOR DE SIM BLACKBERRY Q5	LECTOR SIM	BLACKBERRY	Q5	BB CURVE Q5		 $30 	 $350 
409	MICRO01	MICROFONO BLACKBERRY	MICROFONO	BLACKBERRY	UNIVERSAL	MICROFONO BLACKBERRY		 $30 	 $-   
410	BBBZ10	BATERIA BLACKBERRY LS1 (Z10)	BATERIA	BLACKBERRY	Z10	Z10	LS1	 $150 	 $350 
411	CAMBBZ10B	CAMARA BLACKBERRY Z10 TRASERA	CAMARA TRASERA	BLACKBERRY	Z10	Z10		 $100 	
412	DTBBZ10	DISPLAY BLACKBERRY Z10 + TOUCH	DISPLAY + TOUCH	BLACKBERRY	Z10	BB CURVE Z10		 $280 	 $850 
413	LSBBZ10	LECTOR DE SIM BLACKBERRY Z10	LECTOR SIM	BLACKBERRY	Z10	BB CURVE Z10		 $25 	
414	MBBZ10	MICROFONO BLACKBERRY Z10	MICROFONO	BLACKBERRY	Z10	BB Z10		 $25 	 $-   
415	SBBZ10	SPEAKER BLACKBERRY Z10	SPEAKER	BLACKBERRY	Z10	SPEAKER		 $30 	 $-   
416	BBBZ30	BATERIA BLACKBERRY Z30	BATERIA	BLACKBERRY	Z30	Z30		 $350 	 $500 
417	DTBBZ30	DISPLAY BLACKBERRY Z30 + TOUCH	DISPLAY + TOUCH	BLACKBERRY	Z30	BB CURVE Z30		 $700 	 $1,200 
418	SIMCUTTER	CORTADORA SIM A MICROSIM	CORTADORA	CORTADORA SIM	MICRSOM	MICROSIM		 $75 	 $-   
419	SIMCUTTER	CORTADORA SIM A NANOSIM	CORTADORA	CORTADORA SIM	NANOSIM	NANOSIM		 $75 	 $-   
420	GARFIO	GARFIO	HERRAMIENTA	GARFIO	GARFIO	GARFIO		 $80 	 $-   
421	ADAPSIM	ADAPTADOR SIM CARD 3 EN 1	ADAPTADOR	GENERICA	UNIVERSAL	ADAPTADOR DE SIM		 $40 	 $-   
422	HALC	ALCOHOL ISOPROPILICO (1lt)	HERRAMIENTAS	GENERICA	UNIVERSAL	ALCOHOL		 $120 	 $-   
423	BZGEN	BUZZER GENERICO	BUZZER	GENERICO	GENERICO	UNIVERSAL	VARIOS	 $30 	 $1,100 
424	HMICDIG	MICROSCOPIO DIGITAL CON BASE (SOBRE PEDIDO )	HERRAMIENTA	GENERICO	MICROSPCOPIO	MICROSCOPIO DIGITAL	IMCLUYE BASE	 $5,000 	 $-   
425	HPUN	PUNTA FINA PARA CAUTIN 	HERRAMINETA	GENERICO	PUNTA PARA CAUTIN	PUNTA CAUTIN		 $40 	 $-   
426	LSGEN	LECTOR DE SIM GENERICO	LECTOR SIM	GENERICO	UNIVERSAL	BB CURVE 		 $25 	
427	HPIST	PISTOLA DE CALOR GORDAK 850	HERRAMINETA	GORDAK	850	PISTOLA DE CALOR		 $1,600 	 $-   
428	HPIST	PISTOLA DE CALOR GORDAK 952	HERRAMINETA	GORDAK	952	PISTOLA DE CALOR	INCLUYE CAUTIN	 $1,800 	 $-   
429	BF34	ESPATULA	ESPATULA	HERRAMIENTA	UNIVERSAL	ESPATULA		 $65 	 $-   
430	VENTOSA	VENTOSA 	VENTOSA	HERRAMIENTA	UNIVERSAL	HERRAMIENTA PARA DESPEGAR TOUCH		 $60 	 $-   
431	DHTC621	DISPLAY HTC 621 (XCALIBUR)	DISPLAY	HTC	621	XCALIBUR		 $290 	 $-   
432	DTHTC626	DISPLAY HTC 626S + TOUCH DESIRE HD	DISPLAY + TOUCH	HTC	626S	DESIRE HD		 $750 	
433	BHTCEVO	BATERIA HTC EVO	BATERIA	HTC	EVO	HTC EVO		 $200 	 $-   
434	BHTCG1	BATERIA HTC G1	BATERIA	HTC	G1	HTC G1		 $200 	 $-   
435	DHTCGD19	DISPLAY HTC GD19 VIVID	DISPLAY	HTC	GD19	VIVID		 $800 	 $-   
436	FHTCGD19CC	FLEX HTC GD19 CENTRO DE CARGA	FLEX CENTRO DE CARGA	HTC	GD19	GD19		 $120 	 $-   
437	TOUCHG19	TOUCH HTC GD19 VIVID	TOUCH	HTC	GD19	VIVID		 $400 	 $-   
438	DHTCHD2	DISPLAY HTC HD2 (T-MOBILE)	DISPLAY	HTC	HD2	(T-MOBILE)		 $720 	 $-   
439	TOUCHHD2	TOUCH HTC HD2 (T-MOBILE)	TOUCH	HTC	HD2	HD2 T-MOBILE		 $700 	 $-   
440	DIPHTCGIO	DISPLAY HTC INSPIRE HD + TOUCH (TELCEL)	DISPLAY + TOUCH	HTC	INSPIRE HD	INSPIRE HD		 $600 	 $-   
441	DTHTCM7	DISPLAY HTC M7 + TOUCH	DISPLAY + TOUCH	HTC	M7	BB CURVE M7		 $700 	 $1,150 
442	FHTCM7CC	FLEX HTC M7 CENTRO DE CARGA	FLEX CENTRO DE CARGA	HTC	M7	M7		 $120 	
443	FHTCM7SIM	FLEX HTC M7 LECTOR DE SIM	FLEX LECTOR SIM	HTC	M7	M7		 $100 	 $-   
444	DTHTCM8	DISPLAY HTC M8 + TOUCH 	DISPLAY + TOUCH	HTC	M8	BB CURVE M8		 $1,000 	 $1,300 
445	FHTCM8CC	FLEX HTC M8 CENTRO DE CARGA	FLEX CENTRO DE CARGA	HTC	M8	M8		 $150 	
446	FHTCM8SIM	FLEX HTC M8 LECTOR DE SIM	FLEX LECTOR SIM	HTC	M8	M8		 $180 	
447	DTHTCM9	DISPLAY HTC M9 + TOUCH	DISPLAY + TOUCH	HTC	M9	BB CURVE M9		 $1,200 	 $1,600 
448	FHTCM9CC	FLEX HTC M9 CENTRO DE CARGA	FLEX CENTRO DE CARGA	HTC	M9	M9		 $280 	
449	DTHTCONEX	DISPLAY HTC ONE X + TOUCH	DISPLAY + TOUCH	HTC	ONE X	ONE X		 $500 	 $850 
450	THTCST6356	TOUCH HTC ST6356	TOUCH	HTC	ST6356	HTC 6356		 $350 	 $-   
451	DTHWG7	DISPLAY HUAWEI G7 + TOUCH	DISPLAY + TOUCH	HUAWEI	G7	ASCEND G7		 $850 	 $1,500 
452	DTHWL23	DISPLAY HUAWEI G LITE L23 + TOUCH P8	DISPLAY + TOUCH	HUAWEI	L23 / P8	G ELITE / P8 LITE		 $950 	 $1,400 
453	TLNXS400	TOUCH LANIX ILIUM S400	TOUCH	LANIX	S400	S400		 $200 	 $-   
454	TLNXS410	TOUCH LANIX S410	TOUCH	LANIX	S410			 $180 	
455	TLNXS420	TOUCH LANIX S420	TOUCH	LANIX	S420			 $200 	
456	TLNXS500	TOUCH LANIX ILINM S500	TOUCH	LANIX	S500	S500		 $200 	 $-   
457	TLNXS520	TOUCH LANIX S520	TOUCH	LANIX	S520			 $180 	
458	TLNXS620	TOUCH LANIX S620	TOUCH	LANIX	S620			 $230 	
459	TLNX670	TOUCH LANIX S670	TOUCH	LANIX	S670			 $230 	
460	TLNXT99	TOUCH LANIX T99 POP	TOUCH	LANIX	T99	POP		 $160 	 $-   
461	TLNXW250	TOUCH LANIX W250	TOUCH	LANIX	W250			 $180 	
462	TLNXX200	TOUCH LANIX X200	TOUCH	LANIX	X200			 $180 	
463	FLGD802PWR	FLEX LF D802 ON/OFF	FLEX ENCENDIDO	LF	D802	ON/OFF		 $80 	 $250 
464	DLGA130	DISPLAY LG A130	DISPLAY	LG	A130			 $150 	 $-   
465	FLGA130	FLEX LG A130	FLEX	LG	A130			 $90 	 $-   
466	DLGA175	DISPLAY LG A175	DISPLAY	LG	A175			 $150 	 $-   
467	FLGA175	FLEX LG A175 SLIDER	FLEX	LG	A175	SLIDER		 $80 	 $-   
468	DLGA200	DISPLAY LG A200	DISPLAY	LG	A200			 $140 	 $250 
469	FLGA200	FLEX LG A200	FLEX	LG	A200			 $80 	 $-   
470		FLEX LG A200 JOYSTICK	FLEX	LG	A200	JOYSTICK		 $70 	 $-   
471		FLEX LG A200 SLIDER	FLEX	LG	A200	SLIDER		 $75 	 $-   
472	DLGBL40	DISPLAY LG BL40 + TOUCH (NUEVO CHOCOLATE)	DISPLAY + TOUCH	LG	BL40			 $380 	 $-   
473	BLGNEX5	BATERIA LG NEXUS 5 (BL-T9)	BATERIA	LG	BL-T9	NEXUS 5		 $250 	 $450 
474	DLGC193	DISPLAY LG C193	DISPLAY	LG	C193			 $150 	 $-   
475	DLGC195	DISPLAY LG C195	DISPLAY	LG	C195			 $150 	 $-   
476	DLGC205	DISPLAY LG C205	DISPLAY	LG	C205			 $180 	 $350 
477	DLGC660	DISPLAY LG C660H	DISPLAY	LG	C660H			 $160 	 $-   
478	TLGC660	TOUCH LG C660H	TOUCH	LG	C660H			 $240 	 $-   
479	BLGCHOCOLATE	BATERIA LG CHOCOLATE	BATERIA	LG	CHOCOLATE			 $75 	 $-   
480	CCLGCHOCO	CENTRO DE CARGA LG CHOCOLATE	CENTRO DE CARGA	LG	CHOCOLATE	CHOCOLATE		 $30 	 $-   
481	DISP18	DISPLAY LG CHOCOLATE	DISPLAY	LG	CHOCOLATE			 $200 	 $-   
482	FLEX11	FLEX LG CHOCOLATE	FLEX	LG	CHOCOLATE			 $53 	 $-   
483	MICRO03	MICROFONO LG CHOCOLATE	MICROFONO	LG	CHOCOLATE			 $20 	 $-   
484	BLGCOOKIE	BATERIA LG COOKIE	BATERIA	LG	COOKIE			 $75 	 $-   
485	BZLGCOOKIE	BUZZER LG COOKIE	BUZZER	LG	COOKIE	COOKIE		 $30 	 $180 
486	FLEX12	FLEX LG COOKIE	FLEX	LG	COOKIE			 $140 	 $-   
487	TLGKP570	TOUCH LG COOKIE	TOUCH	LG	COOKIE			 $60 	 $-   
488	TLGCT810	TOUCH LG CT810	TOUCH	LG	CT810			 $130 	 $-   
489	TLGCU920	TOUCH LG CU920	TOUCH	LG	CU920			 $180 	 $-   
490	DLGD100	DISPLAY LG D100 L20	DISPLAY	LG	D100	L20		 $140 	 $-   
491	TLGD100	TOUCH LG D100 L20	TOUCH	LG	D100	L20		 $140 	 $-   
492	DLGD120	DISPLAY LG D120 L30	DISPLAY	LG	D120	L30		 $150 	
493	TLGD100	TOUCH LG D120 L30 SPORTY	TOUCH	LG	D120	L30		 $150 	 $-   
494	TLGD213	TOUCH LG D213 L50 SPORTY	TOUCH	LG	D213	L50		 $200 	 $-   
495	DLGD280	DISPLAY LG D280 L65	DISPLAY	LG	D280	L65		 $280 	 $-   
496	TLGD280	TOUCH LG D280 L65	TOUCH	LG	D280	L65		 $160 	 $-   
497	BLGD290	BATERIA LG D290 (BL-41ZH)	BATERIA	LG	D290	(BL-41ZH)		 $120 	 $250 
498	LSLGD290	LECTOR SIM LG D290	LECTOR SIM	LG	D290			 $30 	
499	DTLGD290	DISPLAY LG D290G L FINO + TOUCH	DISPLAY + TOUCH	LG	D290G	L FINO		 $630 	 $-   
500	DLGL70	DISPLAY LG D320 L70	DISPLAY	LG	D320	L70		 $250 	 $-   
501	DTLGD320	DISPLAY LG D320 L70 + TOUCH	DISPLAY + TOUCH	LG	D320	L70		 $700 	 $-   
502	FLGD320CC	FLEX LG D320 CHARGER CONNECTOR	FLEX CENTRO DE CARGA	LG	D320	CENTRO DE CARGA		 $100 	 $-   
503	SLGD320	SPEAKER LG  D320 L70	SPEAKER	LG	D320	L70		 $50 	 $-   
504	TLGD320	TOUCH LG D320 L70	TOUCH	LG	D320	L70		 $200 	 $-   
505	DLGD331	DISPLAY LG D331 L80+BELLO	DISPLAY	LG	D331	L80+BELLO		 $380 	 $700 
506	TLGD331	TOUCH LG D331 L80+BELLO	TOUCH	LG	D331	L80+BELLO		 $380 	
507	BZLGD373	BUZZER LG D373 L80	BUZZER	LG	D373	L80		 $30 	
508	DTLGD373	DISPLAY LG D373 L80 	DISPLAY	LG	D373	L80		 $600 	 $-   
509	TLGD373	TOUCH LG D373 L80	TOUCH	LG	D373	L80		 $230 	 $-   
510	DLGD400	DISPLAY LG D400 L90	DISPLAY	LG	D400	L90		 $400 	 $-   
511	FLGD400CC	FLEX LG D400 L90 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	D400	CENTRO DE CARGA		 $150 	 $-   
512	TLGD400	TOUCH LG D400 L90	TOUCH	LG	D400	L90		 $300 	 $-   
513	BLGD625	BATERIA LG D625 (BL-59UH)	BATERIA	LG	D625	(BL-59UH)		 $120 	 $250 
514	DLGD625	DISPLAY LG D625 G2 MINI + TOUCH	DISPLAY + TOUCH	LG	D625	G2  MINI		 $2,000 	 $2,400 
515	BLGD680	BATERIA LG D680 (BL-48TH)	BATERIA	LG	D680	(BL-48TH)		 $120 	 $350 
516	DLGD680	DISPLAY LG D680 G PRO LITE	DISPLAY	LG	D680	PRO LITE		 $680 	 $950 
517	FLGD680CC	FLEX LG D680 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	D680	CENTRO DE CARGA		 $120 	 $-   
518	FLGD680SP	FLEX LG D680 SENSOR DE PROXIMIDAD	FLEX SENSOR	LG	D680	SENSOR DE PROXIMIDAD		 $150 	 $-   
519	TAPAD680	TAPA LG D680	TAPA	LG	D680	BB CURVE D680		 $200 	
520	TLGD680	TOUCH LG D680 G PROLITE	TOUCH	LG	D680	G PROLITE		 $330 	 $750 
521	DTLGD693	DISPLAY LG G3 STYLUS D693N + TOUCH	DISPLAY + TOUCH	LG	D693N	G3 STYLUS		 $1,350 	 $2,000 
522	BLGBLT7	BATERIA LG D805 (BLT7)	BATERIA	LG	D805	(BLT7)		 $250 	 $380 
523	DTLGD805	DISPLAY LG D805 G2 + TOUCH	DISPLAY	LG	D805	G2		 $2,100 	 $2,900 
524	FLGD805SP	FLEX LG D805 SENSOR PROXIMIDAD	FLEX SENSOR	LG	D805	SENSOR DE PROXIMIDAD		 $80 	 $250 
525	SLGD805	SPEKAER LG D805	SPEKAER	LG	D805			 $30 	
526	DTLGD820	DISPLAY LG D820 NEXUS 5 + TOUCH	DISPLAY + TOUCH	LG	D820	NEXUS 5		 $930 	 $2,600 
527	FLGD820CC	FLEX LG D820 NEXUS 5 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	D820	CENTRO DE CARGA	NEXUS 5	 $190 	 $-   
528	TAPAD820	TAPA LG D820 NEXUS 5 (Antena NFC)	TAPA	LG	D820	NEXUS 5	INCLUYE ANTENA NFC	 $450 	 $550 
529	BLGG3	BATERIA LG D855 G3	BATERIA	LG	D855	G3		 $120 	 $-   
530	BZLGD855	BUZZER LG D855 G3	BUZZER	LG	D855	G3		 $120 	 $350 
531	CCLGD855	CENTRO DE CARGA LG D855 G3	CENTRO DE CARGA	LG	D855	G3		 $30 	
532	DTLGD855	DISPLAY LG D855 G3 + TOUCH	DISPLAY + TOUCH	LG	D855	G3		 $1,600 	 $3,400 
533	LSLGD855	LECTOR DE SIM LG G3 D855	LECTOR SIM	LG	D855	G3		 $30 	
534	SLGD855	SPEAKER LG D855 G3	SPEAKER	LG	D855	G3		 $25 	 $250 
535	TAPAD855	TAPA LG D855 G3	TAPA	LG	D855	G3		 $200 	 $350 
536	BZLGE400	BUZZER LG E400	BUZZER	LG	E400	L3		 $30 	 $-   
537	CCLGE400	CENTRO DE CARGA LG E400	CENTRO DE CARGA	LG	E400	E401		 $30 	 $-   
538	DLGE400	DISPLAY LG E400 (L3)	DISPLAY	LG	E400	L3		 $160 	 $-   
539	TLGE400	TOUCH LG E400	TOUCH	LG	E400	LGE CH  H		 $100 	 $-   
540	DLGE410	DISPLAY LG E410 L1X	DISPLAY	LG	E410	L1X		 $180 	 $-   
541	TLGE410	TOUCH LG E410 (L1X)	TOUCH	LG	E410	L1X		 $150 	 $-   
542	DLGE425	DISPLAY LG E425 L3X 	DISPLAY	LG	E425	L3X		 $200 	 $-   
543	TLGE425	TOUCH LG E425	TOUCH	LG	E425	LGE CH  H		 $170 	 $-   
544	DLGE440	DISPLAY LG E440 (L4X)	DISPLAY	LG	E440	L4X		 $180 	 $350 
545	TLGE440	TOUCH LG E440 L4X	TOUCH	LG	E440	L4X		 $220 	 $-   
546	DLGE450	DISPLAY LG E450F L5X	DISPLAY	LG	E450F	L5X		 $220 	 $-   
547	FLGE450CC	FLEX LG E450F CENTRO DE CARGA (L5X)	FLEX CENTRO DE CARGA	LG	E450F	CENTRO DE CARGA	L5X	 $130 	 $-   
548	TLGE450	TOUCH LG E450F (L5X)	TOUCH	LG	E450F	L5X		 $200 	 $400 
549	BLGE500	BATERIA LG E500	BATERIA	LG	E500			 $75 	 $-   
550	DLGE500	DISPLAY LG E500	DISPLAY	LG	E500			 $500 	 $-   
551	DLGE510	DISPLAY LG E510	DISPLAY	LG	E510			 $350 	 $-   
552	TLGE510	TOUCH LG E510	TOUCH	LG	E510			 $200 	 $-   
553	BZLGE612	BUZZER LG E612 (L5)	BUZZER	LG	E612	(L5)		 $20 	 $-   
554	CCLGE612	CENTRO DE CARGA LG E612 (L5)	CENTRO DE CARGA	LG	E612	(L5)		 $30 	 $-   
555	DLGE612	DISPLAY LG E612 (L5)	DISPLAY	LG	E612	L5		 $200 	 $-   
556	FLGE612CC	FLEX LG E612 L5 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	E612	L5		 $70 	 $250 
557	FLGE612SP	FLEX LG E612 L5 SENSOR DE PROXIMIDAD	FLEX SENSOR	LG	E612	L5		 $80 	
558	TLGE612	TOUCH LG E612 (L5)	TOUCH	LG	E612	L5		 $150 	 $-   
559	DTLGE730	DISPLAY LG E730 (SOL) + TOUCH	DISPLAY + TOUCH	LG	E730	SOL		 $1,000 	 $-   
560	FLGE730PWR	FLEX LG E730 ON/OFF	FLEX ENCENDIDO	LG	E730	ON/OFF		 $100 	 $-   
561	BLGE900	BATERIA LG E900	BATERIA	LG	E900			 $75 	 $-   
562	DLGE900	DISPLAY LG E900	DISPLAY	LG	E900			 $450 	 $-   
563	TLGE900	TOUCH LG E900	TOUCH	LG	E900			 $300 	 $-   
564	FLGE900	FLEX LG E900H PRINCIPAL	FLEX	LG	E900H	PRINCIPAL		 $200 	 $-   
565	BLGE960	BATERIA LG E960  (BL-T5)	BATERIA	LG	E960	(BL-T5)		 $200 	 $350 
566	DTLGE960	DISPLAY LG E960 NEXUS 4 + TOUCH CON MARCO	DISPLAY + TOUCH	LG	E960	NEXUS 4	CON MARCO	 $1,000 	 $1,400 
567	FLGE960CC	FLEX LG E960 NEXUS 4 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	E960	CENTRO DE CARGA	NEXUS 4	 $80 	 $-   
568	TAPAE960	TAPA LG E960 NEXUS	TAPA	LG	E960	NEXUS		 $200 	 $-   
569	TLGE960	TOUCH LG E960	TOUCH	LG	E960	LGE CH  H		 $450 	 $-   
570	CAMLGE976B	CAMARA LG E976 TRASERA	CAMARA TRASERA	LG	E976	E977		 $100 	
571	DTLGE976	DISPLAY LG E976 + TOUCH OPTIMUS G / LG LS970	DISPLAY + TOUCH	LG	E976	OPTIMUS G	LS970	 $1,050 	 $-   
572	FLGE976CC	FLEX LG E976 CENTRO DE CARGA	FLEX CENTRO DE CARGA	LG	E976	CENTRO DE CARGA		 $80 	
573	FLGE980SIM	FLEX LG E980 SIM	FLEX SIM	LG	E980	SIM		 $90 	
574	DTLGE980	DISPLAY LG E980H / E986 + TOUCH	DISPLAY + TOUCH	LG	E980H	E980H	E986	 $1,500 	 $-   
575	BLGG4	BATERIA LG G4 BL-51YF	BATERIA	LG	G4	BL-51YF		 $120 	 $280 
576	TAPAG4	TAPA LG G4	TAPA	LG	G4			 $200 	
577	DISP305	DISPLAY LG GB280	DISPLAY	LG	GB280			 $120 	 $-   
578	FLEX312	FLEX LG GB280	FLEX	LG	GB280			 $80 	 $-   
579	FLEX13	FLEX LG GD330	FLEX	LG	GD330			 $100 	 $-   
580	FLGGD330JSK	FLEX LG GD330 JOYSTICK	FLEX	LG	GD330	JOYSTICK		 $100 	 $-   
581	DISP20	DISPLAY LG GD330/GM310	DISPLAY	LG	GD330/GM310			 $180 	 $-   
582	MICRO09	MICROFONO LG GD350	MICROFONO	LG	GD350			 $30 	 $-   
583	DLGGD510	DISPLAY LG GD510 POP	DISPLAY	LG	GD510	POP		 $180 	 $-   
584	TLGGD510	TOUCH LG GD510 POP	TOUCH	LG	GD510	POP		 $60 	 $-   
585	BLGGD900	BATERIA LG GD900	BATERIA	LG	GD900			 $75 	 $-   
586	DLGGD900	DISPLAY LG GD900	DISPLAY	LG	GD900			 $230 	 $-   
587	BLGGM205	BATERIA LG GM205	BATERIA	LG	GM205			 $75 	 $-   
588	DLGGM205	DISPLAY LG GM205	DISPLAY	LG	GM205			 $190 	 $-   
589	BLGGM310	BATERIA LG GM310 (570N)	BATERIA	LG	GM310	(570N)		 $75 	 $-   
590	BLGGM360	BATERIA LG GM360	BATERIA	LG	GM360			 $75 	 $150 
591	DLGGM360	DISPLAY LG GM360	DISPLAY	LG	GM360			 $250 	 $-   
592	MLGGM360	MICROFONO LG GM360	MICROFONO	LG	GM360			 $25 	 $-   
593	TLGGM360	TOUCH LG GM360	TOUCH	LG	GM360			 $60 	 $-   
594	DISP190	DISPLAY LG GS155	DISPLAY	LG	GS155			 $160 	 $-   
595	TLGGS290	TOUCH LG GS290	TOUCH	LG	GS290			 $60 	 $-   
596	DLGGT350	DISPLAY LG GT350	DISPLAY	LG	GT350			 $150 	 $-   
597	FLEX343	FLEX LG GT350	FLEX	LG	GT350			 $100 	 $-   
598	TLGGT350	TOUCH LG GT350	TOUCH	LG	GT350			 $190 	 $-   
599	DLGGT360	DISPLAY LG GT360	DISPLAY	LG	GT360			 $130 	 $-   
600	FLEX14	FLEX LG GT360	FLEX	LG	GT360			 $55 	 $-   
601	FLEX321	FLEX LG GT360 JOYSTICK	FLEX	LG	GT360	JOYSTICK		 $100 	 $-   
602	TOUCH360	TOUCH LG GT360	TOUCH	LG	GT360			 $140 	 $-   
603	BLGGT540	BATERIA LG GT540	BATERIA	LG	GT540			 $75 	 $-   
604	DLGGT540	DISPLAY LG GT540	DISPLAY	LG	GT540			 $150 	 $-   
605	FLGGT540	FLEX LG GT540 MICRO SD	FLEX MICRO SD	LG	GT540	MICRO SD		 $120 	 $-   
606	TLGGT540	TOUCH LG GT540	TOUCH	LG	GT540			 $180 	 $-   
607	DLGGU200	DISPLAY LG GU200	DISPLAY	LG	GU200			 $180 	 $-   
608	FLEX341	FLEX LG GU200	FLEX	LG	GU200			 $110 	 $-   
609	DLGGU230	DISPLAY LG GU230	DISPLAY	LG	GU230			 $150 	 $-   
610	FLEX313	FLEX LG GU230	FLEX	LG	GU230			 $70 	 $-   
611	TLGCU920	TOUCH LG GU920	TOUCH	LG	GU920			 $180 	 $-   
612	BLGGW300	BATERIA LG GW300	BATERIA	LG	GW300			 $75 	 $150 
613	MLGGW300	MICROFONO LG GW300	MICROFONO	LG	GW300			 $30 	 $-   
614	DLGGW300	DISPLAY LG GW300/C305	DISPLAY	LG	GW300/C305			 $180 	 $-   
615	DISP194	DISPLAY LG GW525	DISPLAY	LG	GW525			 $330 	 $-   
616	DISP306	DISPLAY LG GW550	DISPLAY	LG	GW550			 $350 	 $-   
617	DTLGH221	DISPLAY LG H221 JOY	DISPLAY	LG	H221	JOY		 $650 	 $-   
618	DTLGH320	DISPLAY LG H320 LEON + TOUCH	DISPLAY + TOUCH	LG	H320	LEON		 $980 	
619	DTLGH420	DISPLAY LG H420 SPIRIT	DISPLAY	LG	H420	SPIRIT		 $950 	
620	DTLGH500	DISPLAY LG H500 MAGNA + TOUCH	DISPLAY + TOUCH	LG	H500	MAGNA		 $1,150 	 $1,350 
621	DTLGH542	DISPLAY LG G4 STYLUS H542 + TOUCH	DISPLAY + TOUCH	LG	H542	G4 STYLUS		 $1,300 	
622	DTLGH650	DISPLAY LG H650 ZERO + TOUCH	DISPLAY + TOUCH	LG	H650	ZERO		 $1,750 	 $2,300 
623	DTLGH815	DISPLAY LG G4  H815P + TOUCH 	DISPLAY + TOUCH	LG	H815P	G4		 $1,400 	 $-   
624	DISP26	DISPLAY LG KC550	DISPLAY	LG	KC550			 $220 	 $-   
625	FLEX15	FLEX LG KC550 OSRAY	FLEX	LG	KC550	OSRAY		 $130 	 $-   
626	BLGKC910	BATERIA LG KC910	BATERIA	LG	KC910			 $75 	 $-   
627	DISP27	DISPLAY LG KC910	DISPLAY	LG	KC910			 $250 	 $-   
628	TOUCH08	TOUCH LG KC910	TOUCH	LG	KC910			 $150 	 $-   
629	DISP42	DISPLAY LG KE850 PRADA	DISPLAY	LG	KE850	PRADA		 $290 	 $-   
630	TOUCH10	TOUCH LG KE850 PRADA	TOUCH	LG	KE850	PRADA		 $240 	 $-   
631	DLGKE970	DISPLAY LG KE970 SHINE	DISPLAY	LG	KE970	SHINE		 $140 	 $-   
632	FLEX30	FLEX LG KE970 SHINE   	FLEX	LG	KE970	SLIDER		 $70 	 $-   
633	FLEX31	FLEX LG KE970 SHINE KEYBOARD      	FLEX	LG	KE970	TECLADO		 $120 	 $-   
634	DISP28	DISPLAY LG KF240D	DISPLAY	LG	KF240D			 $200 	 $-   
635	FLGKF300	FLEX LG KF300 	FLEX	LG	KF300			 $70 	 $-   
636	DLGKF350	DISPLAY LG KF350 ICE CREAM	DISPLAY	LG	KF350	ICE CREAM		 $180 	 $-   
637	FLEX16	FLEX LG KF350 ICE CREAM	FLEX	LG	KF350	PRINCIPAL		 $90 	 $-   
638	DISP29	DISPLAY LG KF510	DISPLAY	LG	KF510			 $250 	 $-   
639	FLEX17	FLEX LG KF510	FLEX	LG	KF510			 $155 	 $-   
640	FLEX18	FLEX LG KF510 TECLADO	FLEX	LG	KF510	TECLADO		 $170 	 $-   
641	TOUCH01	TOUCH LG KF510 (KEYPAD) 	TOUCH	LG	KF510	KEYPAD		 $100 	 $-   
642	CCLGKF600	CENTRO DE CARGA LG KF600	CENTRO DE CARGA	LG	KF600	KF601		 $30 	 $-   
643	TOUCH11	TOUCH LG KF600 VENUS	TOUCH	LG	KF600	VENUS		 $90 	 $-   
644	DISP30	DISPLAY LG KF700	DISPLAY	LG	KF700			 $280 	 $-   
645	FLEX19	FLEX LG KF700	FLEX	LG	KF700			 $130 	 $-   
646	TOUCHK700	TOUCH LG KF700	TOUCH	LG	KF700			 $200 	 $-   
647	FLEX20	FLEX LG KF755 SECRET	FLEX	LG	KF755	SECRET		 $120 	 $-   
648	FLEX21	FLEX LG KF755 SECRET JOYSTICK	FLEX	LG	KF755	JOYSTICK		 $100 	 $-   
649	TOUCH09	TOUCH LG KF755 SECRET	TOUCH	LG	KF755	SECRET		 $200 	 $-   
650	DISP195	DISPLAY LG KF900	DISPLAY	LG	KF900			 $250 	 $-   
651	TOUCHKF900	TOUCH LG KF900	TOUCH	LG	KF900			 $350 	 $-   
652	BLGKG160	BATERIA LG KG160/KF510	BATERIA	LG	KG160/KF510			 $75 	 $-   
653	DLGKG610	DISPLAY LG KG610 CHOCOLATITO	DISPLAY	LG	KG610	CHOCOLATITO		 $100 	 $-   
654	FLEX22	FLEX LG KG610 CHOCOLATITO	FLEX	LG	KG610	CHOCOLATITO		 $70 	 $-   
655	BLGKM380	BATERIA LG KM380	BATERIA	LG	KM380			 $75 	 $-   
656	DISP173	DISPLAY LG KM380	DISPLAY	LG	KM380			 $200 	 $-   
657	DISP32	DISPLAY LG KM500	DISPLAY	LG	KM500			 $180 	 $-   
